filename,title,author,pubLocation,pubDate,mainGenre,elementOriginal,element
bullard.reformation.xml,"The Reformation, 1832","Bullard, Anne Tuttle Jones",Boston,1832,G.fiction.other,Glocester,Glocester
bullard.reformation.xml,"The Reformation, 1832","Bullard, Anne Tuttle Jones",Boston,1832,G.fiction.other,Western Valley,Western Valley
bullard.reformation.xml,"The Reformation, 1832","Bullard, Anne Tuttle Jones",Boston,1832,G.fiction.other,Valley of the Mississippi,Valley of the Mississippi
bullard.reformation.xml,"The Reformation, 1832","Bullard, Anne Tuttle Jones",Boston,1832,G.fiction.other,Mass,Mass
bullard.reformation.xml,"The Reformation, 1832","Bullard, Anne Tuttle Jones",Boston,1832,G.fiction.other,No 24 Cornhill (late Market St),No 24 Cornhill (late Market St)
bullard.reformation.xml,"The Reformation, 1832","Bullard, Anne Tuttle Jones",Boston,1832,G.fiction.other,Sand Isl,Sand Isl
bullard.reformation.xml,"The Reformation, 1832","Bullard, Anne Tuttle Jones",Boston,1832,G.fiction.other,Bombay,Bombay
bullard.reformation.xml,"The Reformation, 1832","Bullard, Anne Tuttle Jones",Boston,1832,G.fiction.other,Ceylon,Ceylon
bullard.reformation.xml,"The Reformation, 1832","Bullard, Anne Tuttle Jones",Boston,1832,G.fiction.other,Randolph Vt,Randolph Vt
bullard.reformation.xml,"The Reformation, 1832","Bullard, Anne Tuttle Jones",Boston,1832,G.fiction.other,Iceland,Iceland
burch.catechism.xml,"A Catechism of the Several Heads of Christian Religion, 1646","Burch, Dorothy",London,1646,G.non-fiction,Stroud,Stroud
burch.catechism.xml,"A Catechism of the Several Heads of Christian Religion, 1646","Burch, Dorothy",London,1646,G.non-fiction,Kent,Kent
burch.catechism.xml,"A Catechism of the Several Heads of Christian Religion, 1646","Burch, Dorothy",London,1646,G.non-fiction,London,London
burch.catechism.xml,"A Catechism of the Several Heads of Christian Religion, 1646","Burch, Dorothy",London,1646,G.non-fiction,Popes-head-Alley,Popes-head-Alley
burch.catechism.xml,"A Catechism of the Several Heads of Christian Religion, 1646","Burch, Dorothy",London,1646,G.non-fiction,Rome,Rome
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Zetland,Zetland
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Coningsburgh,Coningsburgh
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Scotland,Scotland
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Lerwick,Lerwick
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Lochend,Lochend
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Scaw,Scaw
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Urst,Urst
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Sumburghead,Sumburghead
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Inchdorrock,Inchdorrock
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Inchdarrach,Inchdarrach
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Ness,Ness
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Inverness shire,Inverness shire
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Inverness,Inverness
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Aberdeen,Aberdeen
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Boister,Boister
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Island of Brassa,Island of Brassa
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Kentish Town,Kentish Town
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Shetland,Shetland
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Paternoster-row,Paternoster-row
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Albermarle-street,Albermarle-street
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Pall-Mall,Pall-Mall
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Bond-street,Bond-street
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Harley-street,Harley-street
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,314 Holborn,314 Holborn
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Poultry,Poultry
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Royal- Exchange,Royal- Exchange
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Cornhill,Cornhill
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,45 Gracechurch-street,45 Gracechurch-street
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Leadenhall-street,Leadenhall-street
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,35 Threadneedle-street,35 Threadneedle-street
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,No 14 City Road,No 14 City Road
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,London,London
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Edinburgh,Edinburgh
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Paternoster-Row,Paternoster-Row
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,35 Threadneedle-street London,35 Threadneedle-street London
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Merton Place,Merton Place
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Walworth,Walworth
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Walls,Walls
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,ditto,ditto
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Buccleugh,Buccleugh
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Pall Mall,Pall Mall
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,High Laven,High Laven
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Essex,Essex
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Tewkesbury,Tewkesbury
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Cambridge,Cambridge
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Greenwich,Greenwich
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Oxford,Oxford
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Enfield,Enfield
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,23 Jewry Street,23 Jewry Street
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Aldgate,Aldgate
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,White Friars,White Friars
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Upper Thornhaugh-street,Upper Thornhaugh-street
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Woolwich,Woolwich
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Cadogan Place,Cadogan Place
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Hillswick,Hillswick
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,North Isles,North Isles
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Leith,Leith
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Basinghall-st,Basinghall-st
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,6 Suffolk-street,6 Suffolk-street
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Haymarket,Haymarket
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,6 Haymarket,6 Haymarket
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Cranbrook,Cranbrook
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Langdon,Langdon
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,6 Cumming Street,6 Cumming Street
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Pentonville,Pentonville
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Rawstonestreet,Rawstonestreet
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Islington Road,Islington Road
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Camberwell,Camberwell
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Islington,Islington
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Clapham Common,Clapham Common
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Shrewsbury,Shrewsbury
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Goldsmith's Row,Goldsmith's Row
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Hackney Fields,Hackney Fields
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,44 Weymouth-st,44 Weymouth-st
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Old Jewry,Old Jewry
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,20 Houghton-street,20 Houghton-street
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Strand,Strand
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Tooley-street,Tooley-street
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Middle Temple Lane,Middle Temple Lane
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Busta,Busta
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Duthell,Duthell
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Doncaster,Doncaster
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,57 Hatton Garden,57 Hatton Garden
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Newport,Newport
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Isle of Wight,Isle of Wight
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Bodmin,Bodmin
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Cornwall,Cornwall
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Gloup,Gloup
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Midbrake,Midbrake
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Kent Road,Kent Road
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Swaffham,Swaffham
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Norfolk,Norfolk
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Abchurch Lane,Abchurch Lane
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Lunna,Lunna
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Deptford,Deptford
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,2 Alfred Place,2 Alfred Place
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Albemarlestreet,Albemarlestreet
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,14 Suffolk-street,14 Suffolk-street
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Gardy,Gardy
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Belmont,Belmont
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Caldwell,Caldwell
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Ayrshire,Ayrshire
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Camden Town,Camden Town
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Fort George,Fort George
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Chatham,Chatham
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,York Place,York Place
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Portman Square,Portman Square
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Peckham,Peckham
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Berner's-st,Berner's-st
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Kennington,Kennington
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,70 London Wall,70 London Wall
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,St Swithin's Lane,St Swithin's Lane
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,John-st,John-st
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Bedford Row,Bedford Row
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Baldock,Baldock
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Pitt-street,Pitt-street
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Old Thanet Road,Old Thanet Road
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Southwark,Southwark
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,33 Queen-street,33 Queen-street
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Bristol,Bristol
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,New Place,New Place
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Alresford,Alresford
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Gossaburgh,Gossaburgh
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Lambeth,Lambeth
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Castlestreet,Castlestreet
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Scalloway,Scalloway
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Grand Surrey Canal,Grand Surrey Canal
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Hoxton Square,Hoxton Square
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Hastings,Hastings
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Thayer-street,Thayer-street
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Manchester Square,Manchester Square
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Newington- Butts,Newington- Butts
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Quality Court,Quality Court
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Chancery Lane,Chancery Lane
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Liverpool,Liverpool
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,6 Warner's-st,6 Warner's-st
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Clerkenwell,Clerkenwell
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Ratcliff Cross,Ratcliff Cross
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Mabledon Place,Mabledon Place
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Russell Square,Russell Square
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,64 Aldermanbury,64 Aldermanbury
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Hill-street,Hill-street
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Finsbury,Finsbury
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Burray's,Burray's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Burray's Isle,Burray's Isle
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Brassa's,Brassa's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Orcadean Islands,Orcadean Islands
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,North-Mavin's,North-Mavin's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Palestine's,Palestine's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Corunna's,Corunna's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Spain's,Spain's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Thule,Thule
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,England's,England
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Atlantic,Atlantic
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Thule's,Thule's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Glomin,Glomin
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Glomin's,Glomin's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Norway,Norway
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Iberia's,Iberia's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Albion's,Albion's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Laredo's,Laredo's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Valley of Tow,Valley of Tow
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Tow,Tow
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Mousa's,Mousa's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Lerwick's,Lerwick's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Laxford,Laxford
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Laxford's,Laxford's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Tuinna-taing,Tuinna-taing
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Hammerslain,Hammerslain
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Hammerslain's,Hammerslain's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Severspool,Severspool
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Yell,Yell
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Scotia's,Scotia's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Watchwell hill,Watchwell hill
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Knabb's,Knabb's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Twagoe's,Twagoe's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Orkney's,Orkney's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Ronaldsha,Ronaldsha
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Kirkwall's,Kirkwall's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Tomnahurich's,Tomnahurich's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Nessa,Nessa
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,India's,India's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Kessek,Kessek
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Morena's,Morena's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Culloden,Culloden
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Stewart,Stewart
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Darcus,Darcus
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Craigphadrick,Craigphadrick
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Britannia's,Britannia's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Arctic,Arctic
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Antarctic's,Antarctic's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Europe,Europe
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Brittania's,Brittania's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Britain's,Britain's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Caledonia's,Caledonia's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Cambria's,Cambria's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Shannon's,Shannon's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Nessa's,Nessa's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Inchdorrock's,Inchdorrock's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Greenland,Greenland
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Spitzbergen,Spitzbergen
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Arctic ocean's,Arctic ocean's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Iceland's,Iceland's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Gieser's,Gieser's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Lapland's,Lapland's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Ganges',Ganges'
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Indus,Indus
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Arabia's,Arabia's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Caledonia,Caledonia
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Erin's,Erin's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Baard,Baard
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Baas,Baas
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Boister's,Boister's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Gordon,Gordon
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Birdsyards,Birdsyards
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Arab's,Arab's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Erema,Erema
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Segovia's,Segovia's
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Eden,Eden
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,Thulí©,Thulí©
campbell.poems.xml,"Poems, 1816","Campbell, Dorothea Primrose",London,1816,G.verse,35 Threadneedle street,35 Threadneedle street
candler.poetical.xml,"Poetical Attempts, 1803","Candler, Ann (More)",Ipswich,1803,G.verse,Sproughton,Sproughton
candler.poetical.xml,"Poetical Attempts, 1803","Candler, Ann (More)",Ipswich,1803,G.verse,Yoxford,Yoxford
candler.poetical.xml,"Poetical Attempts, 1803","Candler, Ann (More)",Ipswich,1803,G.verse,Paternoster Row,Paternoster Row
candler.poetical.xml,"Poetical Attempts, 1803","Candler, Ann (More)",Ipswich,1803,G.verse,London,London
candler.poetical.xml,"Poetical Attempts, 1803","Candler, Ann (More)",Ipswich,1803,G.verse,Buckinghamshire,Buckinghamshire
candler.poetical.xml,"Poetical Attempts, 1803","Candler, Ann (More)",Ipswich,1803,G.verse,Cork,Cork
