filename,title,author,pubLocation,pubDate,mainGenre,element
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,why he did not zay nothing
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,canna
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,zee!
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,Wauns
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,jonteelest
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,tiamonts
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,vater
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,hat petter
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,shentleman's
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,petter
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,pe mettleing
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,Vel
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,patrolitical
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,vat shoult ve
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,py
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,Cot a'
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,creat vistoms ant
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,Vel vel Torothyâ€”put
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,tremple
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,ve
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,pring
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,to
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,pe creat tangers ant creat tifficulties
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,cratur
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,peraters
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,bodder
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,itshelf
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,lave
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,juty
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,willian
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,plase
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,I'll ax her if she chooses to be at hume Zir
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,juce
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,himshelf
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,Cot a
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,Torothy pe at this present time
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,creat occasions
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,manhoot
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,polt untertaking ant
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,treamt
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,pones
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,callows
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,colt
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,Torothy Torothy! vat
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,ve to Torothy
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,tie teat
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,tislike
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,creat tangers!
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,um
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,boddered
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,shelf asy
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,clandictedly
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,jonteelly
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,Shenteelly!
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,vife
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,alegunt idears
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,itears! Cot a
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,Vell
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,pe opeyt
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,put vife vife!
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,coot vill
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,expetition
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,tear plesset
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,at this present time ant
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,coot
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,parton
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,vill
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,piple
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,roppery
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,in this here vorlt
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,pecavia
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,bodders
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,Holt
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,Torothyâ€”holt
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,vicket
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,Measter
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,for these all goes to Colonel Chichister's
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,huge
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,thinks as how
murray.gleaner.xml,"The Gleaner, 1798","Murray, Judith (Sargent)",Boston,1798,G.non-fiction.essay,un Measter
rowson.inquisitor.xml,"The Inquisitor; or Invisible Rambler, 1794","Rowson, Susanna (Haswell)",Philadelphia,1794,G.fiction,axed
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,faw
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,fow
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,naw
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,tha
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,sharance
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,is
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,ar
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,critters
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,says I's
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,says he's
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,paresses
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,rats
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,larnin
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,purfess
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,larned
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,ars
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,finities
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,su'
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,mar
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,wartered
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,gals
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,Gashes
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,argufication
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,Bayous
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,old fellow
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,critter
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,coonskins
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,shoe-boot
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,shakes
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,covaulted
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,covaulting
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,bit
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,Doggeries
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,lasses
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,solemncholly
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,chance
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,ticks
royall.alabama.xml,"Letters from Alabama, 1830","Royall, Anne Newport","Washington, DC",1830,G.non-fiction,Up Town
sigourney.aborigines.xml,"Traits of the Aborigines of America, 1822","Sigourney, Lydia Howard","Cambridge, Massachusetts",1822,G.verse,Meshooar
sigourney.aborigines.xml,"Traits of the Aborigines of America, 1822","Sigourney, Lydia Howard","Cambridge, Massachusetts",1822,G.verse,white foam of the Ocean
sigourney.connecticut.xml,"Sketch of Connecticut, Forty Years Since, 1824","Sigourney, Lydia Howard",Hartford,1824,G.non-fiction,kiverlid
sigourney.connecticut.xml,"Sketch of Connecticut, Forty Years Since, 1824","Sigourney, Lydia Howard",Hartford,1824,G.non-fiction,cheeny
sigourney.connecticut.xml,"Sketch of Connecticut, Forty Years Since, 1824","Sigourney, Lydia Howard",Hartford,1824,G.non-fiction,huffs
sigourney.connecticut.xml,"Sketch of Connecticut, Forty Years Since, 1824","Sigourney, Lydia Howard",Hartford,1824,G.non-fiction,kiverlids
sigourney.connecticut.xml,"Sketch of Connecticut, Forty Years Since, 1824","Sigourney, Lydia Howard",Hartford,1824,G.non-fiction,kiver
sigourney.connecticut.xml,"Sketch of Connecticut, Forty Years Since, 1824","Sigourney, Lydia Howard",Hartford,1824,G.non-fiction,dair
smith.conversations.xml,"Conversations Introducing Poetry, 1819","Smith, Charlotte (Turner)",London,1819,G.fiction,fell'd
smith.conversations.xml,"Conversations Introducing Poetry, 1819","Smith, Charlotte (Turner)",London,1819,G.fiction,drownded
smith.conversations.xml,"Conversations Introducing Poetry, 1819","Smith, Charlotte (Turner)",London,1819,G.fiction,honeying
smith.conversations.xml,"Conversations Introducing Poetry, 1819","Smith, Charlotte (Turner)",London,1819,G.fiction,knowing
smith.conversations.xml,"Conversations Introducing Poetry, 1819","Smith, Charlotte (Turner)",London,1819,G.fiction,figure
smith.conversations.xml,"Conversations Introducing Poetry, 1819","Smith, Charlotte (Turner)",London,1819,G.fiction,dash
smith.conversations.xml,"Conversations Introducing Poetry, 1819","Smith, Charlotte (Turner)",London,1819,G.fiction,fermentation
smith.conversations.xml,"Conversations Introducing Poetry, 1819","Smith, Charlotte (Turner)",London,1819,G.fiction,desperate grand
smith.conversations.xml,"Conversations Introducing Poetry, 1819","Smith, Charlotte (Turner)",London,1819,G.fiction,chai
smith.conversations.xml,"Conversations Introducing Poetry, 1819","Smith, Charlotte (Turner)",London,1819,G.fiction,Summerish
smith.conversations.xml,"Conversations Introducing Poetry, 1819","Smith, Charlotte (Turner)",London,1819,G.fiction,certain style
smith.conversations.xml,"Conversations Introducing Poetry, 1819","Smith, Charlotte (Turner)",London,1819,G.fiction,spectacle
smith.conversations.xml,"Conversations Introducing Poetry, 1819","Smith, Charlotte (Turner)",London,1819,G.fiction,Sanderling
smith.conversations.xml,"Conversations Introducing Poetry, 1819","Smith, Charlotte (Turner)",London,1819,G.fiction,midnent
smith.conversations.xml,"Conversations Introducing Poetry, 1819","Smith, Charlotte (Turner)",London,1819,G.fiction,mought
smith.conversations.xml,"Conversations Introducing Poetry, 1819","Smith, Charlotte (Turner)",London,1819,G.fiction,edge
smith.conversations.xml,"Conversations Introducing Poetry, 1819","Smith, Charlotte (Turner)",London,1819,G.fiction,hedge
smith.conversations.xml,"Conversations Introducing Poetry, 1819","Smith, Charlotte (Turner)",London,1819,G.fiction,air
smith.conversations.xml,"Conversations Introducing Poetry, 1819","Smith, Charlotte (Turner)",London,1819,G.fiction,at
smith.conversations.xml,"Conversations Introducing Poetry, 1819","Smith, Charlotte (Turner)",London,1819,G.fiction,ed-dress
smith.conversations.xml,"Conversations Introducing Poetry, 1819","Smith, Charlotte (Turner)",London,1819,G.fiction,hout
smith.darcy.xml,"D'Arcy, 1796","Smith, Charlotte",Philadelphia,1796,G.fiction,axed
smith.darcy.xml,"D'Arcy, 1796","Smith, Charlotte",Philadelphia,1796,G.fiction,ax
smith.darcy.xml,"D'Arcy, 1796","Smith, Charlotte",Philadelphia,1796,G.fiction,'tempted
smith.darcy.xml,"D'Arcy, 1796","Smith, Charlotte",Philadelphia,1796,G.fiction,I walks
smith.darcy.xml,"D'Arcy, 1796","Smith, Charlotte",Philadelphia,1796,G.fiction,I does
smith.darcy.xml,"D'Arcy, 1796","Smith, Charlotte",Philadelphia,1796,G.fiction,I lives
trimmer.fabulous.xml,"Fabulous Histories, 1786","Trimmer, Sarah",London,1786,G.fiction,come'd
trimmer.fabulous.xml,"Fabulous Histories, 1786","Trimmer, Sarah",London,1786,G.fiction,see'd
trimmer.fabulous.xml,"Fabulous Histories, 1786","Trimmer, Sarah",London,1786,G.fiction,sartain
unknown.changingscenes.xml,"Changing Scenes, 1825",[unknown],New York,1825,G.fiction,que que
unknown.changingscenes.xml,"Changing Scenes, 1825",[unknown],New York,1825,G.fiction,ouses
unknown.changingscenes.xml,"Changing Scenes, 1825",[unknown],New York,1825,G.fiction,andsome
unknown.changingscenes.xml,"Changing Scenes, 1825",[unknown],New York,1825,G.fiction,ome
williams.fallriver.xml,"Fall River, 1833","Williams, Catherine Read (Arnold)",Boston,1833,G.non-fiction.other,Deble fader
williams.fallriver.xml,"Fall River, 1833","Williams, Catherine Read (Arnold)",Boston,1833,G.non-fiction.other,beginnin
williams.fallriver.xml,"Fall River, 1833","Williams, Catherine Read (Arnold)",Boston,1833,G.non-fiction.other,hab no shoule
williams.fallriver.xml,"Fall River, 1833","Williams, Catherine Read (Arnold)",Boston,1833,G.non-fiction.other,Vel dat I dont know but dis I know
williams.fallriver.xml,"Fall River, 1833","Williams, Catherine Read (Arnold)",Boston,1833,G.non-fiction.other,tumfortable
williams.poems.xml,"Original Poems, 1828","Williams, Catherine Read (Arnold)",Providence,1828,G.verse,gude vrow
